id_struttura,tot_prenotazioni_accettate,tot_prenotazioni_rifiutate_zero_revenue,tot_unità_vendute,tot_ospiti,tot_ospiti_adulti,tot_ospiti_bambini,tot_ricavo,tot_ricavo_unità,categoria_struttura,perc_prenotazioni_accettate,perc_prenotazioni_rifiutate_zero_revenue,perc_trattamento_colazione,perc_trattamento_mezza_pensione,perc_trattamento_non_specificato,perc_trattamento_pensione_completa,perc_trattamento_solo_camera,perc_trattamento_tutto_incluso,perc_canale_OTA,perc_canale_NA,perc_canale_other,perc_canale_dest_web,perc_canale_dir_offline,perc_canale_dir_web,perc_canale_distribution,perc_mercato_business,perc_mercato_business_groups,perc_mercato_leisure_groups,perc_mercato_retail,perc_mercato_target_other,durata_media_pernottamento,delta_creazione_arrivo_medio_prenotazione,media_unità_vendute_per_prenotazione,media_ospiti_per_prenotazione,media_ospiti_adulti_per_prenotazione,media_ospiti_bambini_per_prenotazione,media_camere_occupate,media_percentuale_occupazione,media_ricavo_per_prenotazione,media_ricavo_unità_per_prenotazione,media_ricavo_su_cameranotte_per_prenotazione,media_ricavo_unita_su_cameranotte_per_prenotazione,media_IT_per_prenotazione,media_DE_per_prenotazione,media_foreigners_per_prenotazione,media_majority_foreigners_per_prenotazione,media_minority_foreigners_per_prenotazione,perc_Lunedì_prenotazioni,perc_Martedì_prenotazioni,perc_Mercoledì_prenotazioni,perc_Giovedì_prenotazioni,perc_Venerdì_prenotazioni,perc_Sabato_prenotazioni,perc_Domenica_prenotazioni,perc_Gennaio_prenotazioni,perc_Febbraio_prenotazioni,perc_Marzo_prenotazioni,perc_Aprile_prenotazioni,perc_Maggio_prenotazioni,perc_Giugno_prenotazioni,perc_Luglio_prenotazioni,perc_Agosto_prenotazioni,perc_Settembre_prenotazioni,perc_Ottobre_prenotazioni,perc_Novembre_prenotazioni,perc_Dicembre_prenotazioni,comune_struttura,comune_struttura_NO_FRAZIONE,area_geografica
60f872572ea50b966bc1715f,845,93,938.0,2158.0,1942.0,216.0,149832.08,127208.07,3,0.9008528784648188,0.09914712153518124,0.5639658848614072,0.4115138592750533,0.0,0.0,0.024520255863539446,0.0,0.38272921108742003,0.0,0.0,0.0,0.4520255863539446,0.1652452025586354,0.0,0.0,0.0,0.0,1.0,0.0,3.284648187633262,-43.365671641791046,1.0,2.300639658848614,2.070362473347548,0.2302771855010661,14.654935792115962,0.7713124101113664,159.73569296375265,135.61627931769723,62.364708776239155,53.188020725779786,2.0223880597014925,0.06823027718550106,0.27825159914712155,0.1886993603411514,0.08955223880597014,0.13010071840029197,0.12470803894044832,0.10799399013684728,0.1116432223308556,0.18632635429010697,0.22817958812095274,0.11104808778049716,0.1884201441770738,0.14166412833790232,0.15697025078688193,0.00015229972586049346,0.0,0.024342572850035535,0.1348994821809321,0.1347852573865367,0.12727688090161438,0.004068941009239517,0.0,0.08742004264392324,Moena,Moena,1
60f9142e2ea50b95b592f7da,1457,5,1463.0,2970.0,2951.0,19.0,277923.8929178599,262323.1643464313,0,0.9960794844253491,0.003920515574650913,0.4097060833902939,0.16924128503075872,0.0,0.0,0.42105263157894735,0.0,0.005468215994531784,0.0,0.1496924128503076,0.0,0.8448393711551606,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.30622009569378,-78.81886534518114,1.0,2.030075187969925,2.017088174982912,0.012987012987012988,36.2400025299376,0.8427907565101767,189.96848456449754,179.3049653769182,48.00604202026796,45.21434221181441,1.1913875598086126,0.08270676691729323,0.8386876281613124,0.49760765550239233,0.34107997265892004,0.11667813086131609,0.11724905116907851,0.12418080893815685,0.13945815519636434,0.17758187358324062,0.20427168430415185,0.1205802959476917,0.14151938287276633,0.12809540083976176,0.1264598183771116,0.005839273508446441,0.0,0.11383843808655839,0.16218934289679335,0.1196958354169564,0.07591001312805824,0.0,0.0,0.1264524948735475,Canazei,Canazei,1
60f927c62ea50b960dc7d55f,1643,1,1645.0,3798.0,3645.0,153.0,272348.6261025641,261940.1503882784,0,0.999120712114633,0.0008792878853669127,0.4617455492835432,0.0060790273556231,0.0,0.0,0.5321754233608337,0.0,0.01094224924012158,0.0,0.0729483282674772,0.0,0.9155015197568389,0.0006079027355623101,0.0,0.0,0.0,0.0,0.0,1.0,4.702127659574468,-51.688753799392096,1.0,2.3088145896656536,2.2158054711246202,0.09300911854103343,35.4049247257302,1.4752051969054247,165.56147483438548,159.23413397463733,50.00810970669458,47.81838403831173,1.7300911854103342,0.07234042553191489,0.5787234042553191,0.5082066869300912,0.07051671732522796,0.11334832509604545,0.1059234686286358,0.11684376582552874,0.129427812984044,0.19107421622619192,0.22158924493270996,0.12179316630684411,0.13074468085106383,0.10930814879143147,0.0876067448255898,0.0,0.0,0.13612376478637878,0.1299142532577183,0.11572779466396488,0.10698798668403532,0.028216818642350556,0.00035460992907801415,0.15501519756838905,Moena,Moena,1
613085932ea50b273618e832,1691,32,1724.0,3425.0,3229.0,196.0,460284.77906931954,440060.65573598625,5,0.9811291569992266,0.018870843000773393,0.9988399071925754,0.0,0.0,0.0,0.001160092807424594,0.0,0.10788863109048724,0.0,0.0951276102088167,0.0,0.4245939675174014,0.3723897911832947,0.0,0.0,0.0,0.0,0.02668213457076566,0.9733178654292344,3.1902552204176335,-36.84570765661253,1.0,1.9866589327146171,1.872969837587007,0.1136890951276102,27.77019855466781,0.6942549638666953,266.98653078266796,255.255600774934,116.1527350926923,110.98993494298381,0.47157772621809746,0.8857308584686775,1.5150812064965198,1.3700696055684454,0.14501160092807425,0.11416308459521915,0.11554069480403588,0.12273078011187061,0.13133685243604037,0.16792694125930785,0.21796932926573295,0.13033231752779315,0.0,0.0,0.000580046403712297,0.12520784996133022,0.11927204176334107,0.144079257942367,0.1621030699771999,0.1429077190533107,0.1527939529534657,0.13760749272640224,0.015448569218870842,0.0,Arco,Arco,0
61828beb2ea50b278db6e4b8,4018,268,4287.0,13958.0,11765.0,2193.0,578753.988284632,492444.5064520202,2,0.9373503686397319,0.06264963136026817,0.23838681728814687,0.33356659668766037,0.0,0.00023326335432703523,0.4278133226698657,0.0,0.00489853044086774,0.0,0.15721950081642175,0.0,0.8378819687427105,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.298577093538605,-60.05924889199907,1.0,3.255889899696758,2.7443433636575696,0.5115465360391882,105.53269227467968,0.6135621643876726,135.0020966374229,114.86925739491957,42.098565710036674,36.48659158807212,2.490786097504082,0.057849311873104735,0.7651038021926755,0.6678329834383019,0.09727081875437368,0.11154267032503562,0.10892281655052824,0.1131420852816934,0.14749388411914655,0.17742025391605518,0.22435332110804468,0.11712496869949633,0.12543625801148545,0.10803592255656636,0.08353271796238906,0.005831583858175881,0.0022326635342730513,0.0610437381606031,0.16909412380895936,0.1475869078825692,0.11124853815546608,0.019874037788663403,0.0,0.16608350828084908,Ville di Fiemme (Carano),Ville di Fiemme,1
61a0baeb2ea50b278db6e4c6,2,482,484.0,1241.0,1241.0,0.0,279.53999999999996,254.53999999999996,0,0.004132231404958678,0.9958677685950413,1.0,0.0,0.0,0.0,0.0,0.0,0.006198347107438017,0.0,0.014462809917355372,0.0,0.9793388429752066,0.0,0.0,0.0,0.0,0.0,0.9855371900826446,0.014462809917355372,1.7396694214876034,-33.429752066115704,1.0,2.5640495867768593,2.5640495867768593,0.0,0.05010330578512397,0.016701101928374654,0.5775619834710743,0.5259090909090909,0.3972479338842975,0.36212396694214877,2.5557851239669422,0.004132231404958678,0.008264462809917356,0.008264462809917356,0.0,0.14919897022169748,0.11906811622720713,0.11924029253574708,0.11929194542830907,0.1532278958415322,0.1863087039223403,0.1536640758231667,0.01652892561983471,0.0705922865013774,0.08436639118457301,0.09452479338842976,0.11415289256198347,0.09504132231404959,0.09779614325068871,0.05044765840220386,0.06663223140495868,0.08987603305785125,0.11260330578512397,0.10743801652892562,Avio,Avio,0
61d6b0852ea50bc4e8db0f35,181,779,961.0,2465.0,2157.0,308.0,22765.44855844156,22765.44855844156,0,0.18886576482830386,0.8111342351716961,0.009365244536940686,0.6056191467221644,0.0,0.10926118626430802,0.2757544224765869,0.0,0.007284079084287201,0.0,0.736732570239334,0.01768990634755463,0.1935483870967742,0.044745057232049947,0.0,0.0,0.0,0.0,0.0,1.0,6.771071800208117,-173.36732570239334,1.0,2.5650364203954212,2.2445369406867846,0.32049947970863685,4.739581897464312,0.39496515812202593,23.68933252699434,23.68933252699434,3.7044542343517843,3.7044542343517843,0.9729448491155047,0.022892819979188347,1.5920915712799169,1.5088449531737773,0.08324661810613944,0.12502650257593026,0.12847776861824728,0.12656215041750943,0.1402862803747299,0.188551975830852,0.1687743346952504,0.12232098748748073,0.11059907834101382,0.2764976958525346,0.16262821465735097,0.005946187007581387,0.0,0.025439770080769038,0.13889797334126158,0.058572194368240155,0.10383303827632652,0.0,0.0,0.11758584807492195,Mezzana,Mezzana,2
61dd93e52ea50bc4e8db0f3f,0,9,9.0,19.0,19.0,0.0,0.9,0.0,2,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,5.0,-8.777777777777779,1.0,2.111111111111111,2.111111111111111,0.0,0.1388888888888889,0.005144032921810694,0.1,0.0,0.025,0.0,0.2222222222222222,1.4444444444444444,1.8888888888888888,1.8888888888888888,0.0,0.10291005291005291,0.11031746031746031,0.11031746031746031,0.060317460317460325,0.23068783068783066,0.09735449735449736,0.2880952380952381,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,0.3333333333333333,0.3703703703703704,0.18518518518518517,0.0,0.0,0.0,Nago-Torbole,Nago-Torbole,0
6225cd032ea50b71888da0ee,1476,204,1681.0,3698.0,3698.0,0.0,348632.84668542567,322247.780018759,0,0.8783065635534405,0.12169343644655958,0.9994051160023796,0.0,0.0,0.0,0.000594883997620464,0.0,0.08447352766210589,0.0,0.007733491969066032,0.0,0.27007733491969066,0.637120761451517,0.000594883997620464,0.0,0.0,0.0,0.9690660321237359,0.030933967876264127,3.4544913741820347,-56.88042831647829,1.0,2.1998810232004757,2.1998810232004757,0.0,15.144686711887609,0.5048228903962536,207.39610153802835,191.70004760187925,100.33591136400706,93.0190390824625,1.7596668649613325,0.2778108268887567,0.4402141582391434,0.3860797144556811,0.05413444378346222,0.12479699277211262,0.10758832068539174,0.1053264006486878,0.11546586789701882,0.1576920236567855,0.23368981519854598,0.15544057914145748,0.07792980368828079,0.0569700575054531,0.06321067391858587,0.06671907311407609,0.06794000169966856,0.06821761423189145,0.09373672133933883,0.09587373760485005,0.08152633604745442,0.08502167077419903,0.12150788929492082,0.12134642078128098,Ledro,Ledro,0
622a0b3c2ea50b705b7c187c,151,32,183.0,501.0,472.0,29.0,19122.84,19122.84,0,0.825136612021858,0.17486338797814208,0.14207650273224043,0.0,0.0,0.0,0.8579234972677595,0.0,0.09836065573770492,0.0,0.0,0.00546448087431694,0.7923497267759563,0.10382513661202186,0.0,0.0,0.0,0.0,1.0,0.0,6.251366120218579,-117.50273224043715,1.0,2.737704918032787,2.579234972677596,0.15846994535519127,6.6065467606882615,1.101091126781377,104.49639344262295,104.49639344262295,24.097515210303392,24.097515210303392,1.2076502732240437,1.530054644808743,1.530054644808743,1.530054644808743,0.0,0.11279080584516306,0.11125771537764634,0.11497935803371524,0.11703681787806032,0.17751587561768753,0.2345332965695347,0.1318861306781928,0.0273224043715847,0.0,0.0,0.11927530575071559,0.1342411231755494,0.1738212607065066,0.12847807929775143,0.12248543805920854,0.17306767306767307,0.11948722194623834,0.0018214936247723133,0.0,Arco,Arco,0
